Not-organelle-targeted	Organelle-targeted	Organelle-targeted_Interacting	Organelle-targeted_Non-interacting	Enzyme_Complexes	Mitochondria-targeted	Plastid-targeted	Mitochondria-targeted_Interacting	Mitochondria-targeted_Non-interacting	Mitochondria_Enzyme_Complexes	Plastid-targeted_Interacting	Plastid-targeted_Non-interacting	Plastid_Enzyme_Complexes	mt-DNA_RRR	mt-Mito_TAT	mt-Mitoribosome	mt-Mitoribosome;Large_Subunit	mt-Mitoribosome;Small_Subunit	mt-OXPHOS	mt-OXPHOS;Complex_I	mt-OXPHOS;Complex_III	mt-OXPHOS;Complex_IV	mt-OXPHOS;Complex_V	mt-PPR	mt-Transcription_and_Transcript_Maturation	mt-Transcription_and_Transcript_Maturation;Intron_Splicing	mt-Transcription_and_Transcript_Maturation;RNA_Polymerase	mt-Transcription_and_Transcript_Maturation;Transcript_End_Processing	mt-Transcription_and_Transcript_Maturation;mTERF	mt-Transcription_and_Transcript_Maturation;rRNA_Base_Modification	mt-Transcription_and_Transcript_Maturation;tRNA_Base_Modification	mt-tRNA_Aminoacylation	pt-ACCase	pt-CLP	pt-Chlororibosome	pt-Chlororibosome;Large_Subunit	pt-Chlororibosome;Small_Subunit	pt-DNA_RRR	pt-PPR	pt-Photosynthesis	pt-Photosynthesis;ATP_Synthase	pt-Photosynthesis;Cytochrome_b6f	pt-Photosynthesis;NDH	pt-Photosynthesis;PSI	pt-Photosynthesis;PSII	pt-Photosynthesis;Rubisco	pt-Transcription_and_Transcript_Maturation	pt-Transcription_and_Transcript_Maturation;Intron_Splicing	pt-Transcription_and_Transcript_Maturation;RNA_Polymerase	pt-Transcription_and_Transcript_Maturation;Sigma_Factor	pt-Transcription_and_Transcript_Maturation;Transcript_End_Processing	pt-Transcription_and_Transcript_Maturation;mTERF	pt-Transcription_and_Transcript_Maturation;rRNA_Base_Modification	pt-Transcription_and_Transcript_Maturation;tRNA_Base_Modification	pt-tRNA_Aminoacylation
Cquinoa_AUR62041896	Cquinoa_AUR62021249	Cquinoa_AUR62005170	Cquinoa_AUR62000385		Cquinoa_AUR62023781	Cquinoa_AUR62024731		Cquinoa_AUR62015237			Cquinoa_AUR62026915																																												
Cquinoa_AUR62041897	Cquinoa_AUR62021270	Cquinoa_AUR62005208	Cquinoa_AUR62000399		Cquinoa_AUR62023779	Cquinoa_AUR62038567		Cquinoa_AUR62034020			Cquinoa_AUR62026914																																												
Cquinoa_AUR62041898	Cquinoa_AUR62021293	Cquinoa_AUR62005204	Cquinoa_AUR62000422		Cquinoa_AUR62023784	Cquinoa_AUR62038575		Cquinoa_AUR62034033			Cquinoa_AUR62026928																																												
Cquinoa_AUR62041900	Cquinoa_AUR62021288	Cquinoa_AUR62005217	Cquinoa_AUR62000430		Cquinoa_AUR62023800	Cquinoa_AUR62038597		Cquinoa_AUR62034061			Cquinoa_AUR62026979																																												
Cquinoa_AUR62041901	Cquinoa_AUR62031870	Cquinoa_AUR62005246	Cquinoa_AUR62000426		Cquinoa_AUR62023801	Cquinoa_AUR62012088		Cquinoa_AUR62034065			Cquinoa_AUR62043409																																												
Cquinoa_AUR62041899	Cquinoa_AUR62031871	Cquinoa_AUR62005274	Cquinoa_AUR62000441		Cquinoa_AUR62023799	Cquinoa_AUR62012089		Cquinoa_AUR62033219			Cquinoa_AUR62023651																																												
Cquinoa_AUR62041902	Cquinoa_AUR62031872	Cquinoa_AUR62042176	Cquinoa_AUR62000474		Cquinoa_AUR62023806	Cquinoa_AUR62012094		Cquinoa_AUR62033234			Cquinoa_AUR62023674																																												
Cquinoa_AUR62041904	Cquinoa_AUR62031879	Cquinoa_AUR62043895	Cquinoa_AUR62000473		Cquinoa_AUR62023828	Cquinoa_AUR62012114		Cquinoa_AUR62033263			Cquinoa_AUR62023679																																												
Cquinoa_AUR62041903	Cquinoa_AUR62031873	Cquinoa_AUR62037883	Cquinoa_AUR62000475		Cquinoa_AUR62023835	Cquinoa_AUR62012132		Cquinoa_AUR62035324			Cquinoa_AUR62023681																																												
Cquinoa_AUR62041905	Cquinoa_AUR62031910	Cquinoa_AUR62037918	Cquinoa_AUR62000500		Cquinoa_AUR62023848	Cquinoa_AUR62012129		Cquinoa_AUR62035344			Cquinoa_AUR62023692																																												
Cquinoa_AUR62041906	Cquinoa_AUR62031954	Cquinoa_AUR62041257	Cquinoa_AUR62000524		Cquinoa_AUR62035556	Cquinoa_AUR62012145		Cquinoa_AUR62042758			Cquinoa_AUR62023693																																												
Cquinoa_AUR62041909	Cquinoa_AUR62031953	Cquinoa_AUR62018912	Cquinoa_AUR62000523		Cquinoa_AUR62035553	Cquinoa_AUR62012155		Cquinoa_AUR62042766			Cquinoa_AUR62023708																																												
Cquinoa_AUR62041908	Cquinoa_AUR62031951	Cquinoa_AUR62018934	Cquinoa_AUR62000529		Cquinoa_AUR62035551	Cquinoa_AUR62012156		Cquinoa_AUR62042999			Cquinoa_AUR62023709																																												
Cquinoa_AUR62041911	Cquinoa_AUR62031956	Cquinoa_AUR62018959	Cquinoa_AUR62000531		Cquinoa_AUR62035571	Cquinoa_AUR62012202		Cquinoa_AUR62027166			Cquinoa_AUR62023742																																												
Cquinoa_AUR62041912	Cquinoa_AUR62031965	Cquinoa_AUR62018961	Cquinoa_AUR62000533		Cquinoa_AUR62035593	Cquinoa_AUR62012201		Cquinoa_AUR62027160			Cquinoa_AUR62023749																																												
Cquinoa_AUR62041910	Cquinoa_AUR62018609	Cquinoa_AUR62019027	Cquinoa_AUR62000539		Cquinoa_AUR62035606	Cquinoa_AUR62012231		Cquinoa_AUR62027176			Cquinoa_AUR62023771																																												
Cquinoa_AUR62041907	Cquinoa_AUR62018610	Cquinoa_AUR62019036	Cquinoa_AUR62000551		Cquinoa_AUR62035610	Cquinoa_AUR62012264		Cquinoa_AUR62027181			Cquinoa_AUR62023776																																												
Cquinoa_AUR62041914	Cquinoa_AUR62018620	Cquinoa_AUR62019126	Cquinoa_AUR62000555		Cquinoa_AUR62035620	Cquinoa_AUR62012260		Cquinoa_AUR62027208			Cquinoa_AUR62023773																																												
Cquinoa_AUR62041915	Cquinoa_AUR62018612	Cquinoa_AUR62020582	Cquinoa_AUR62000559		Cquinoa_AUR62035619	Cquinoa_AUR62012262		Cquinoa_AUR62027260			Cquinoa_AUR62023781																																												
Cquinoa_AUR62041917	Cquinoa_AUR62018617	Cquinoa_AUR62020596	Cquinoa_AUR62000563		Cquinoa_AUR62037745	Cquinoa_AUR62012270		Cquinoa_AUR62027292			Cquinoa_AUR62023779																																												
Cquinoa_AUR62041919	Cquinoa_AUR62018628	Cquinoa_AUR62020631	Cquinoa_AUR62000564		Cquinoa_AUR62037751	Cquinoa_AUR62012278		Cquinoa_AUR62027312			Cquinoa_AUR62023785																																												
Cquinoa_AUR62041918	Cquinoa_AUR62018623	Cquinoa_AUR62020658	Cquinoa_AUR62000630		Cquinoa_AUR62037753	Cquinoa_AUR62012303		Cquinoa_AUR62027333			Cquinoa_AUR62023784																																												
Cquinoa_AUR62041916	Cquinoa_AUR62018642	Cquinoa_AUR62020701	Cquinoa_AUR62000632		Cquinoa_AUR62037762	Cquinoa_AUR62012304		Cquinoa_AUR62028109			Cquinoa_AUR62023800																																												
Cquinoa_AUR62044672	Cquinoa_AUR62018630	Cquinoa_AUR62020709	Cquinoa_AUR62000658		Cquinoa_AUR62037782	Cquinoa_AUR62012321		Cquinoa_AUR62028145			Cquinoa_AUR62023801																																												
Cquinoa_AUR62042034	Cquinoa_AUR62018641	Cquinoa_AUR62020742	Cquinoa_AUR62000660		Cquinoa_AUR62037785	Cquinoa_AUR62012319		Cquinoa_AUR62028177			Cquinoa_AUR62023807																																												
Cquinoa_AUR62042035	Cquinoa_AUR62018654	Cquinoa_AUR62020779	Cquinoa_AUR62000671		Cquinoa_AUR62043010	Cquinoa_AUR62012325		Cquinoa_AUR62028203			Cquinoa_AUR62023835																																												
Cquinoa_AUR62042033	Cquinoa_AUR62018658	Cquinoa_AUR62020786	Cquinoa_AUR62000701		Cquinoa_AUR62044399	Cquinoa_AUR62012328		Cquinoa_AUR62028213			Cquinoa_AUR62023848																																												
Cquinoa_AUR62042032	Cquinoa_AUR62018683	Cquinoa_AUR62030264	Cquinoa_AUR62000726		Cquinoa_AUR62038521	Cquinoa_AUR62012354		Cquinoa_AUR62028216			Cquinoa_AUR62023868																																												
Cquinoa_AUR62042037	Cquinoa_AUR62018708	Cquinoa_AUR62030308	Cquinoa_AUR62000739		Cquinoa_AUR62038520	Cquinoa_AUR62012360		Cquinoa_AUR62029232			Cquinoa_AUR62035556																																												
Cquinoa_AUR62042036	Cquinoa_AUR62018737	Cquinoa_AUR62030314	Cquinoa_AUR62000783		Cquinoa_AUR62038530	Cquinoa_AUR62012362		Cquinoa_AUR62029234			Cquinoa_AUR62035553																																												
Cquinoa_AUR62042038	Cquinoa_AUR62018730	Cquinoa_AUR62030324	Cquinoa_AUR62000810		Cquinoa_AUR62038547	Cquinoa_AUR62012392		Cquinoa_AUR62029268			Cquinoa_AUR62035550																																												
Cquinoa_AUR62042039	Cquinoa_AUR62018743	Cquinoa_AUR62030327	Cquinoa_AUR62000820		Cquinoa_AUR62038558	Cquinoa_AUR62012407		Cquinoa_AUR62029323			Cquinoa_AUR62035551																																												
Cquinoa_AUR62042040	Cquinoa_AUR62018748	Cquinoa_AUR62030366	Cquinoa_AUR62000814		Cquinoa_AUR62033140	Cquinoa_AUR62012413		Cquinoa_AUR62029365			Cquinoa_AUR62035562																																												
Cquinoa_AUR62042041	Cquinoa_AUR62018753	Cquinoa_AUR62030497	Cquinoa_AUR62000825		Cquinoa_AUR62033146	Cquinoa_AUR62012429		Cquinoa_AUR62029379			Cquinoa_AUR62035571																																												
Cquinoa_AUR62042042	Cquinoa_AUR62018760	Cquinoa_AUR62035647	Cquinoa_AUR62000835		Cquinoa_AUR62033164	Cquinoa_AUR62012436		Cquinoa_AUR62014644			Cquinoa_AUR62035596																																												
Cquinoa_AUR62042044	Cquinoa_AUR62018770	Cquinoa_AUR62035665	Cquinoa_AUR62000828		Cquinoa_AUR62033175	Cquinoa_AUR62012452		Cquinoa_AUR62014664			Cquinoa_AUR62035593																																												
Cquinoa_AUR62042045	Cquinoa_AUR62018787	Cquinoa_AUR62042907	Cquinoa_AUR62000839		Cquinoa_AUR62033187	Cquinoa_AUR62012459		Cquinoa_AUR62014717			Cquinoa_AUR62035610																																												
Cquinoa_AUR62042046	Cquinoa_AUR62018793	Cquinoa_AUR62037482	Cquinoa_AUR62000840		Cquinoa_AUR62033203	Cquinoa_AUR62012466		Cquinoa_AUR62014757			Cquinoa_AUR62037745																																												
Cquinoa_AUR62042047	Cquinoa_AUR62018803	Cquinoa_AUR62037547	Cquinoa_AUR62000865		Cquinoa_AUR62040861	Cquinoa_AUR62030709		Cquinoa_AUR62014804			Cquinoa_AUR62037751																																												
Cquinoa_AUR62042048	Cquinoa_AUR62018816	Cquinoa_AUR62040995	Cquinoa_AUR62000864		Cquinoa_AUR62040878	Cquinoa_AUR62030739		Cquinoa_AUR62014822			Cquinoa_AUR62037753																																												
Cquinoa_AUR62042049	Cquinoa_AUR62018818	Cquinoa_AUR62018340	Cquinoa_AUR62000907		Cquinoa_AUR62040884	Cquinoa_AUR62030766		Cquinoa_AUR62014863			Cquinoa_AUR62037755																																												
Cquinoa_AUR62043417	Cquinoa_AUR62018844	Cquinoa_AUR62018343	Cquinoa_AUR62000932		Cquinoa_AUR62038932	Cquinoa_AUR62030812		Cquinoa_AUR62014867			Cquinoa_AUR62037764																																												
Cquinoa_AUR62043421	Cquinoa_AUR62018842	Cquinoa_AUR62018352	Cquinoa_AUR62000947		Cquinoa_AUR62029539	Cquinoa_AUR62030819		Cquinoa_AUR62014888			Cquinoa_AUR62043010																																												
Cquinoa_AUR62043418	Cquinoa_AUR62018855	Cquinoa_AUR62018354	Cquinoa_AUR62000954		Cquinoa_AUR62029546	Cquinoa_AUR62030820		Cquinoa_AUR62014920			Cquinoa_AUR62043016																																												
Cquinoa_AUR62043416	Cquinoa_AUR62018856	Cquinoa_AUR62018394	Cquinoa_AUR62000968		Cquinoa_AUR62029587	Cquinoa_AUR62030817		Cquinoa_AUR62031420			Cquinoa_AUR62044399																																												
Cquinoa_AUR62043420	Cquinoa_AUR62018861	Cquinoa_AUR62018419	Cquinoa_AUR62000974		Cquinoa_AUR62029614	Cquinoa_AUR62037574		Cquinoa_AUR62031442			Cquinoa_AUR62038521																																												
Cquinoa_AUR62043415	Cquinoa_AUR62018859	Cquinoa_AUR62018420	Cquinoa_AUR62000984		Cquinoa_AUR62029630	Cquinoa_AUR62037597		Cquinoa_AUR62043543			Cquinoa_AUR62038520																																												
Cquinoa_AUR62043419	Cquinoa_AUR62018877	Cquinoa_AUR62018459	Cquinoa_AUR62001008		Cquinoa_AUR62029656	Cquinoa_AUR62037608		Cquinoa_AUR62013937			Cquinoa_AUR62038530																																												
Cquinoa_AUR62042558	Cquinoa_AUR62018869	Cquinoa_AUR62018485	Cquinoa_AUR62001019		Cquinoa_AUR62038413	Cquinoa_AUR62037607		Cquinoa_AUR62013936			Cquinoa_AUR62038536																																												
Cquinoa_AUR62042559	Cquinoa_AUR62039784	Cquinoa_AUR62018539	Cquinoa_AUR62001026		Cquinoa_AUR62038430	Cquinoa_AUR62037610		Cquinoa_AUR62013941			Cquinoa_AUR62042922																																												
Cquinoa_AUR62042561	Cquinoa_AUR62039808	Cquinoa_AUR62018553	Cquinoa_AUR62001023		Cquinoa_AUR62038447	Cquinoa_AUR62011729		Cquinoa_AUR62013948			Cquinoa_AUR62042921																																												
Cquinoa_AUR62042564	Cquinoa_AUR62039816	Cquinoa_AUR62018563	Cquinoa_AUR62001056		Cquinoa_AUR62027012	Cquinoa_AUR62011741		Cquinoa_AUR62014018			Cquinoa_AUR62033140																																												
Cquinoa_AUR62042563	Cquinoa_AUR62039818	Cquinoa_AUR62018559	Cquinoa_AUR62001067		Cquinoa_AUR62027024	Cquinoa_AUR62011736		Cquinoa_AUR62014017			Cquinoa_AUR62033166																																												
Cquinoa_AUR62042565	Cquinoa_AUR62031070	Cquinoa_AUR62018568	Cquinoa_AUR62034144		Cquinoa_AUR62027028	Cquinoa_AUR62011759		Cquinoa_AUR62014056			Cquinoa_AUR62033175																																												
Cquinoa_AUR62042567	Cquinoa_AUR62031067	Cquinoa_AUR62018586	Cquinoa_AUR62034148		Cquinoa_AUR62027050	Cquinoa_AUR62011765		Cquinoa_AUR62014085			Cquinoa_AUR62033187																																												
Cquinoa_AUR62042572	Cquinoa_AUR62031069	Cquinoa_AUR62025016	Cquinoa_AUR62034151		Cquinoa_AUR62027096	Cquinoa_AUR62011756		Cquinoa_AUR62014090			Cquinoa_AUR62033203																																												
Cquinoa_AUR62042569	Cquinoa_AUR62031074	Cquinoa_AUR62025126	Cquinoa_AUR62034152		Cquinoa_AUR62027108	Cquinoa_AUR62011782		Cquinoa_AUR62014108			Cquinoa_AUR62040878																																												
Cquinoa_AUR62042571	Cquinoa_AUR62031073	Cquinoa_AUR62025154	Cquinoa_AUR62034153		Cquinoa_AUR62027103	Cquinoa_AUR62011779		Cquinoa_AUR62014123			Cquinoa_AUR62040884																																												
Cquinoa_AUR62042573	Cquinoa_AUR62031088	Cquinoa_AUR62025156	Cquinoa_AUR62034156		Cquinoa_AUR62027116	Cquinoa_AUR62011803		Cquinoa_AUR62014156			Cquinoa_AUR62038932																																												
Cquinoa_AUR62043795	Cquinoa_AUR62031094	Cquinoa_AUR62032349	Cquinoa_AUR62034189		Cquinoa_AUR62027117	Cquinoa_AUR62011802		Cquinoa_AUR62014206			Cquinoa_AUR62029539																																												
Cquinoa_AUR62043796	Cquinoa_AUR62031101	Cquinoa_AUR62032380	Cquinoa_AUR62019433		Cquinoa_AUR62027126	Cquinoa_AUR62011827		Cquinoa_AUR62014220			Cquinoa_AUR62029587																																												
Cquinoa_AUR62043798	Cquinoa_AUR62031096	Cquinoa_AUR62032400	Cquinoa_AUR62019437		Cquinoa_AUR62027131	Cquinoa_AUR62011844		Cquinoa_AUR62014257			Cquinoa_AUR62029602																																												
Cquinoa_AUR62044363	Cquinoa_AUR62031127	Cquinoa_AUR62032438	Cquinoa_AUR62019487		Cquinoa_AUR62027138	Cquinoa_AUR62011867		Cquinoa_AUR62014267			Cquinoa_AUR62029606																																												
Cquinoa_AUR62044361	Cquinoa_AUR62031137	Cquinoa_AUR62024165	Cquinoa_AUR62019491		Cquinoa_AUR62027142	Cquinoa_AUR62011864		Cquinoa_AUR62029440			Cquinoa_AUR62029630																																												
Cquinoa_AUR62044362	Cquinoa_AUR62031140	Cquinoa_AUR62024202	Cquinoa_AUR62019503		Cquinoa_AUR62042874	Cquinoa_AUR62011890		Cquinoa_AUR62029446			Cquinoa_AUR62029656																																												
Cquinoa_AUR62043152	Cquinoa_AUR62031147	Cquinoa_AUR62024237	Cquinoa_AUR62019534		Cquinoa_AUR62040211	Cquinoa_AUR62011887		Cquinoa_AUR62029445			Cquinoa_AUR62029667																																												
Cquinoa_AUR62043153	Cquinoa_AUR62031167	Cquinoa_AUR62024303	Cquinoa_AUR62019540		Cquinoa_AUR62040221	Cquinoa_AUR62011936		Cquinoa_AUR62029470			Cquinoa_AUR62038413																																												
Cquinoa_AUR62043157	Cquinoa_AUR62031166	Cquinoa_AUR62038499	Cquinoa_AUR62019549		Cquinoa_AUR62037119	Cquinoa_AUR62011937		Cquinoa_AUR62029472			Cquinoa_AUR62038430																																												
Cquinoa_AUR62043156	Cquinoa_AUR62031174	Cquinoa_AUR62038498	Cquinoa_AUR62019554		Cquinoa_AUR62037125	Cquinoa_AUR62011938		Cquinoa_AUR62029475			Cquinoa_AUR62027000																																												
Cquinoa_AUR62043155	Cquinoa_AUR62031195	Cquinoa_AUR62038508	Cquinoa_AUR62019571		Cquinoa_AUR62037143	Cquinoa_AUR62011941		Cquinoa_AUR62029494			Cquinoa_AUR62027024																																												
Cquinoa_AUR62043159	Cquinoa_AUR62038661	Cquinoa_AUR62038510	Cquinoa_AUR62019578		Cquinoa_AUR62037179	Cquinoa_AUR62011962		Cquinoa_AUR62036783			Cquinoa_AUR62027028																																												
Cquinoa_AUR62043160	Cquinoa_AUR62038674	Cquinoa_AUR62044485	Cquinoa_AUR62019635		Cquinoa_AUR62003431	Cquinoa_AUR62011960		Cquinoa_AUR62036813			Cquinoa_AUR62027030																																												
Cquinoa_AUR62044736	Cquinoa_AUR62038681	Cquinoa_AUR62040849	Cquinoa_AUR62019646		Cquinoa_AUR62003470	Cquinoa_AUR62011969		Cquinoa_AUR62036827			Cquinoa_AUR62027050																																												
Cquinoa_AUR62038347	Cquinoa_AUR62038689	Cquinoa_AUR62044648	Cquinoa_AUR62019663		Cquinoa_AUR62003480	Cquinoa_AUR62011989		Cquinoa_AUR62036841			Cquinoa_AUR62027069																																												
Cquinoa_AUR62038349	Cquinoa_AUR62038698	Cquinoa_AUR62042796	Cquinoa_AUR62019668		Cquinoa_AUR62003516	Cquinoa_AUR62011997		Cquinoa_AUR62017819			Cquinoa_AUR62027096																																												
Cquinoa_AUR62038350	Cquinoa_AUR62038703	Cquinoa_AUR62033945	Cquinoa_AUR62019674		Cquinoa_AUR62003530	Cquinoa_AUR62012005		Cquinoa_AUR62017828			Cquinoa_AUR62027103																																												
Cquinoa_AUR62038351	Cquinoa_AUR62029103	Cquinoa_AUR62033969	Cquinoa_AUR62019676		Cquinoa_AUR62003544	Cquinoa_AUR62012009		Cquinoa_AUR62017846			Cquinoa_AUR62027105																																												
Cquinoa_AUR62038352	Cquinoa_AUR62029101	Cquinoa_AUR62033007	Cquinoa_AUR62019675		Cquinoa_AUR62003543	Cquinoa_AUR62012017		Cquinoa_AUR62017860			Cquinoa_AUR62027116																																												
Cquinoa_AUR62038353	Cquinoa_AUR62029122	Cquinoa_AUR62033012	Cquinoa_AUR62019677		Cquinoa_AUR62003547	Cquinoa_AUR62012030		Cquinoa_AUR62017865			Cquinoa_AUR62027131																																												
Cquinoa_AUR62038354	Cquinoa_AUR62029126	Cquinoa_AUR62033019	Cquinoa_AUR62019685		Cquinoa_AUR62003551	Cquinoa_AUR62012033		Cquinoa_AUR62017872			Cquinoa_AUR62027138																																												
Cquinoa_AUR62038355	Cquinoa_AUR62029149	Cquinoa_AUR62033656	Cquinoa_AUR62019687		Cquinoa_AUR62003558	Cquinoa_AUR62012051		Cquinoa_AUR62017876			Cquinoa_AUR62027142																																												
Cquinoa_AUR62038357	Cquinoa_AUR62029150	Cquinoa_AUR62042498	Cquinoa_AUR62019708		Cquinoa_AUR62003572	Cquinoa_AUR62012065		Cquinoa_AUR62017895			Cquinoa_AUR62042870																																												
Cquinoa_AUR62038356	Cquinoa_AUR62029152	Cquinoa_AUR62026379	Cquinoa_AUR62019725		Cquinoa_AUR62003581	Cquinoa_AUR62012069		Cquinoa_AUR62017891			Cquinoa_AUR62042874																																												
Cquinoa_AUR62038359	Cquinoa_AUR62029176	Cquinoa_AUR62026475	Cquinoa_AUR62042719		Cquinoa_AUR62003585	Cquinoa_AUR62042706		Cquinoa_AUR62017918			Cquinoa_AUR62040221																																												
Cquinoa_AUR62038358	Cquinoa_AUR62029200	Cquinoa_AUR62026486	Cquinoa_AUR62043122		Cquinoa_AUR62003584	Cquinoa_AUR62040327		Cquinoa_AUR62017959			Cquinoa_AUR62037119																																												
Cquinoa_AUR62038361	Cquinoa_AUR62029203	Cquinoa_AUR62004183	Cquinoa_AUR62041407		Cquinoa_AUR62003587	Cquinoa_AUR62040329		Cquinoa_AUR62017971			Cquinoa_AUR62037125																																												
Cquinoa_AUR62038362	Cquinoa_AUR62029220	Cquinoa_AUR62004207	Cquinoa_AUR62044684		Cquinoa_AUR62003607	Cquinoa_AUR62040351		Cquinoa_AUR62017969			Cquinoa_AUR62037143																																												
Cquinoa_AUR62038360	Cquinoa_AUR62029215	Cquinoa_AUR62004204	Cquinoa_AUR62038307		Cquinoa_AUR62003631	Cquinoa_AUR62040358		Cquinoa_AUR62017982			Cquinoa_AUR62037153																																												
Cquinoa_AUR62038363	Cquinoa_AUR62029217	Cquinoa_AUR62004216	Cquinoa_AUR62039291		Cquinoa_AUR62003651	Cquinoa_AUR62018034		Cquinoa_AUR62018014			Cquinoa_AUR62037176																																												
Cquinoa_AUR62038367	Cquinoa_AUR62029224	Cquinoa_AUR62004226	Cquinoa_AUR62026808		Cquinoa_AUR62003660	Cquinoa_AUR62018041		Cquinoa_AUR62018017			Cquinoa_AUR62003399																																												
Cquinoa_AUR62038364	Cquinoa_AUR62029228	Cquinoa_AUR62004276	Cquinoa_AUR62026834		Cquinoa_AUR62003662	Cquinoa_AUR62018054		Cquinoa_AUR62018027			Cquinoa_AUR62003405																																												
Cquinoa_AUR62038366	Cquinoa_AUR62036984	Cquinoa_AUR62004311	Cquinoa_AUR62026856		Cquinoa_AUR62003672	Cquinoa_AUR62018058		Cquinoa_AUR62039633			Cquinoa_AUR62003423																																												
Cquinoa_AUR62038370	Cquinoa_AUR62036998	Cquinoa_AUR62004366	Cquinoa_AUR62026862		Cquinoa_AUR62003679	Cquinoa_AUR62018093		Cquinoa_AUR62037405			Cquinoa_AUR62003431																																												
Cquinoa_AUR62038369	Cquinoa_AUR62037006	Cquinoa_AUR62004402	Cquinoa_AUR62026880		Cquinoa_AUR62003680	Cquinoa_AUR62018105		Cquinoa_AUR62037409			Cquinoa_AUR62003470																																												
Cquinoa_AUR62038371	Cquinoa_AUR62037011	Cquinoa_AUR62004407	Cquinoa_AUR62026884		Cquinoa_AUR62003705	Cquinoa_AUR62018111		Cquinoa_AUR62037456			Cquinoa_AUR62003477																																												
Cquinoa_AUR62038372	Cquinoa_AUR62037024	Cquinoa_AUR62004412	Cquinoa_AUR62026890		Cquinoa_AUR62003707	Cquinoa_AUR62018118		Cquinoa_AUR62028431			Cquinoa_AUR62003491																																												
Cquinoa_AUR62038373	Cquinoa_AUR62037023	Cquinoa_AUR62004438	Cquinoa_AUR62026915		Cquinoa_AUR62003706	Cquinoa_AUR62018119		Cquinoa_AUR62028441			Cquinoa_AUR62003516																																												
Cquinoa_AUR62038375	Cquinoa_AUR62037018	Cquinoa_AUR62004470	Cquinoa_AUR62026914		Cquinoa_AUR62003740	Cquinoa_AUR62018127		Cquinoa_AUR62028480			Cquinoa_AUR62003530																																												
Cquinoa_AUR62038374	Cquinoa_AUR62037040	Cquinoa_AUR62004508	Cquinoa_AUR62026928		Cquinoa_AUR62003756	Cquinoa_AUR62018143		Cquinoa_AUR62028521			Cquinoa_AUR62003547																																												
Cquinoa_AUR62038377	Cquinoa_AUR62037039	Cquinoa_AUR62004530	Cquinoa_AUR62026979		Cquinoa_AUR62003783	Cquinoa_AUR62018158		Cquinoa_AUR62028518			Cquinoa_AUR62003551																																												
Cquinoa_AUR62038378	Cquinoa_AUR62037049	Cquinoa_AUR62004556	Cquinoa_AUR62043409		Cquinoa_AUR62003782	Cquinoa_AUR62018154		Cquinoa_AUR62028533			Cquinoa_AUR62003558																																												
Cquinoa_AUR62038379	Cquinoa_AUR62021818	Cquinoa_AUR62004631	Cquinoa_AUR62023651		Cquinoa_AUR62003794	Cquinoa_AUR62018159		Cquinoa_AUR62028580			Cquinoa_AUR62003581																																												
Cquinoa_AUR62038381	Cquinoa_AUR62021817	Cquinoa_AUR62004632	Cquinoa_AUR62023674		Cquinoa_AUR62003798	Cquinoa_AUR62018166		Cquinoa_AUR62019167			Cquinoa_AUR62003585																																												
Cquinoa_AUR62038383	Cquinoa_AUR62021821	Cquinoa_AUR62004635	Cquinoa_AUR62023679		Cquinoa_AUR62003796	Cquinoa_AUR62018162		Cquinoa_AUR62019168			Cquinoa_AUR62003584																																												
Cquinoa_AUR62038382	Cquinoa_AUR62021838	Cquinoa_AUR62004636	Cquinoa_AUR62023681		Cquinoa_AUR62003816	Cquinoa_AUR62018167		Cquinoa_AUR62019170			Cquinoa_AUR62003607																																												
Cquinoa_AUR62038384	Cquinoa_AUR62021835	Cquinoa_AUR62004644	Cquinoa_AUR62023692		Cquinoa_AUR62003839	Cquinoa_AUR62018171		Cquinoa_AUR62019195			Cquinoa_AUR62003651																																												
Cquinoa_AUR62038385	Cquinoa_AUR62021843	Cquinoa_AUR62004650	Cquinoa_AUR62023693		Cquinoa_AUR62003845	Cquinoa_AUR62018189		Cquinoa_AUR62019207			Cquinoa_AUR62003662																																												
Cquinoa_AUR62038386	Cquinoa_AUR62021857	Cquinoa_AUR62004659	Cquinoa_AUR62023708		Cquinoa_AUR62003879	Cquinoa_AUR62018202		Cquinoa_AUR62019212			Cquinoa_AUR62003672																																												
Cquinoa_AUR62038387	Cquinoa_AUR62021876	Cquinoa_AUR62004702	Cquinoa_AUR62023709		Cquinoa_AUR62003877	Cquinoa_AUR62018211		Cquinoa_AUR62019226			Cquinoa_AUR62003680																																												
Cquinoa_AUR62038388	Cquinoa_AUR62021886	Cquinoa_AUR62020832	Cquinoa_AUR62023744		Cquinoa_AUR62003912	Cquinoa_AUR62018213		Cquinoa_AUR62019279			Cquinoa_AUR62003688																																												
Cquinoa_AUR62038392	Cquinoa_AUR62021887	Cquinoa_AUR62020850	Cquinoa_AUR62023742		Cquinoa_AUR62003938	Cquinoa_AUR62018249		Cquinoa_AUR62019297			Cquinoa_AUR62003705																																												
Cquinoa_AUR62038391	Cquinoa_AUR62021894	Cquinoa_AUR62020856	Cquinoa_AUR62023749		Cquinoa_AUR62003947	Cquinoa_AUR62018252		Cquinoa_AUR62019293			Cquinoa_AUR62003706																																												
Cquinoa_AUR62038389	Cquinoa_AUR62021899	Cquinoa_AUR62020866	Cquinoa_AUR62023771		Cquinoa_AUR62003946	Cquinoa_AUR62018264		Cquinoa_AUR62019308			Cquinoa_AUR62003782																																												
